date,cause,source,location,substance,volume,volume_units
1/18/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Process Water,30,m3
1/19/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,2,m3
1/21/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Process Water,100,m3
1/23/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Waste,0,m3
1/29/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Waste,0.1,m3
2/2/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Process Water,5,m3
2/13/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Process Water,10,m3
2/28/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,2,m3
6/22/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,50,m3
8/25/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,6,m3
9/1/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Process Water,10,m3
9/21/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Waste,0,m3
9/22/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,4.8,m3
9/23/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Waste,0,m3
11/1/2011,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,450,m3
12/18/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,10,m3
12/23/2011,Operator Error,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,5,m3
1/18/2012,Operator Error,Crude Bitumen Group Batte,Bonnyville,Process Water,4,m3
4/30/2012,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,20,m3
5/7/2012,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,3.5,m3
5/14/2012,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,4.5,m3
5/29/2012,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,3,m3
7/6/2012,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Condensate,4,m3
11/19/2012,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,2,m3
12/22/2012,Equipment Failure,Other Injection/Disposal,Bonnyville,Process Water,15,m3
1/7/2013,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Crude Bitumen,60,m3
1/25/2013,Equipment Failure,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,5,m3
3/30/2007,Equipment Failure,Abandoned Well,Bonnyville,Salt/Produced Water,5,m3
4/27/2009,Equipment Failure,Oil Well,Bonnyville,Nitrogen,0.1,103m3
8/11/2009,Equipment Failure,Oil Well,Bonnyville,Process Water,7,m3
2/1/2012,Equipment Failure,Oil/Bitumen Satellite,Bonnyville,Crude Bitumen,24,m3
4/30/2012,Operator Error,Crude Bitumen Group Batte,Bonnyville,Salt/Produced Water,2,m3
8/19/2012,Equipment Failure,Oil/Bitumen Satellite,Bonnyville,Crude Bitumen,4,m3
10/31/2003,Operator Error,Crude Oil Group Battery,BONNYVILLE,Crude Bitumen,50,m3
9/6/2008,Operator Error,Crude Bitumen Group Batte,Bonnyville,Crude Oil,0.5,m3
1/23/2012,Operator Error,Drilling Well,Bonnyville,Process Water,3,m3
2/10/2012,Operator Error,Abandoned Well,Bonnyville,Drilling Mud  (Water Based),3,m3
2/15/2004,Operator Error,Natural Gas Pipeline,Bonnyville,Salt/Produced Water,0.1,m3
1/23/2009,Equipment Failure,Natural Gas Pipeline,Bonnyville,Gas Production (Raw),0.5,103m3
1/4/2007,Equipment Failure,Gas Proration Effluent Ba,Bonnyville,Salt/Produced Water,85,m3
9/26/2012,Equipment Failure,Water Pipeline,Bonnyville,Waste,0,m3
4/22/2003,Equipment Failure,Natural Gas Pipeline,Bonnyville,Gas Production (Raw),0.5,103m3
4/10/2007,Equipment Failure,Natural Gas Pipeline,Bonnyville,Gas Production (Raw),0.1,103m3
6/23/2008,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),100,103m3
10/2/2010,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),3,103m3
9/29/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),5,103m3
10/16/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Fresh Water,2,m3
2/17/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Salt/Produced Water,10,m3
1/15/2012,Equipment Failure,Natural Gas Pipeline,St. Albert,Salt/Produced Water,0.8,m3
2/11/2003,Equipment Failure,Natural Gas Pipeline,ST. ALBERT,Gas Production (Raw),0.1,103m3
7/17/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Fresh Water,6,m3
7/26/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Fresh Water,10,m3
8/24/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Fresh Water,25,m3
9/29/2006,Operator Error,Crude Oil Group Battery,St. Albert,Crude Oil,25,m3
7/31/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Salt/Produced Water,0.2,m3
4/7/2006,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),1,103m3
8/14/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Salt/Produced Water,5,m3
7/10/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Fresh Water,4,m3
8/9/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Salt/Produced Water,10,m3
3/29/2008,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.2,m3
9/9/2008,Equipment Failure,Multiphase Pipeline,St. Albert,Salt/Produced Water,2,m3
11/16/2003,Equipment Failure,Multiphase Pipeline,ST. ALBERT,Salt/Produced Water,2.3,m3
10/12/2005,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.5,m3
9/3/2008,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,4,m3
10/31/2005,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.5,m3
5/17/2005,Equipment Failure,Multiphase Pipeline,St. Albert,Gas Production (Raw),2,103m3
6/30/2003,Equipment Failure,Multiphase Pipeline,ST. ALBERT,Salt/Produced Water,1.2,m3
7/27/2003,Equipment Failure,Multiphase Pipeline,ST. ALBERT,Salt/Produced Water,2.5,m3
6/8/2005,Equipment Failure,Oil Well,St. Albert,Gas Production (Raw),0.1,103m3
12/31/2004,Equipment Failure,Water Pipeline,St. Albert,Frac Water,3,m3
7/19/2005,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.1,m3
7/30/2012,Equipment Failure,Oil Well,St. Albert,Salt/Produced Water,1,m3
7/24/2005,Equipment Failure,Oil Well,St. Albert,Crude Oil,12,m3
9/9/2009,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,15,m3
10/27/2007,Equipment Failure,Multiphase Pipeline,St. Albert,Salt/Produced Water,23,m3
10/12/2010,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,0.4,m3
6/6/2006,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.3,m3
11/25/2011,Equipment Failure,Water Pipeline,St. Albert,Fresh Water,10,m3
9/11/2009,Equipment Failure,Multiphase Pipeline,St. Albert,Salt/Produced Water,0.2,m3
4/15/2008,Equipment Failure,Water Pipeline,St. Albert,Gas Production (Raw),10,103m3
4/5/2011,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,0.5,m3
8/31/2006,Equipment Failure,Service Well,St. Albert,Salt/Produced Water,6,m3
9/4/2011,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,0.1,m3
2/19/2008,Equipment Failure,Oil Well,St. Albert,Crude Oil,0.2,m3
3/2/2008,Equipment Failure,Oil Well,St. Albert,Crude Oil,4,m3
11/25/2010,Operator Error,Multiphase Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
12/1/2010,Operator Error,Multiphase Pipeline,St. Albert,Fresh Water,0.1,m3
4/13/2003,Equipment Failure,Water Pipeline,ST. ALBERT,Salt/Produced Water,10,m3
12/31/2004,Equipment Failure,Water Pipeline,St. Albert,Fresh Water,5,m3
9/9/2005,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,5,m3
8/31/2006,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,30,m3
11/3/2006,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,1,m3
7/4/2011,Equipment Failure,Oil Well,St. Albert,Crude Oil,1,m3
6/25/2008,Equipment Failure,Crude Oil Group Battery,St. Albert,Salt/Produced Water,6,m3
11/2/2011,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,0.1,m3
6/15/2005,Operator Error,Crude Oil Group Battery,St. Albert,Gas Production (Raw),0.1,103m3
1/14/2007,Equipment Failure,Crude Oil Group Battery,St. Albert,Crude Oil,0.4,m3
7/8/2005,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,4,m3
11/29/2006,Operator Error,Oil Well,St. Albert,Gas Production (Raw),0.1,103m3
4/14/2003,Operator Error,Oil Well,ST. ALBERT,Salt/Produced Water,20,m3
1/19/2003,Equipment Failure,Water Pipeline,ST. ALBERT,Salt/Produced Water,500,m3
6/22/2005,Equipment Failure,Oil Well,St. Albert,Crude Oil,8,m3
5/20/2007,Equipment Failure,Oil/Bitumen Satellite,St. Albert,Crude Oil,0.3,m3
3/13/2008,Equipment Failure,Multiphase Pipeline,St. Albert,Salt/Produced Water,0.1,m3
1/17/2013,Operator Error,Suspended Well,St. Albert,Salt/Produced Water,5,m3
3/6/2006,Operator Error,Service Well,St. Albert,Crude Oil,0.1,m3
1/2/2008,Equipment Failure,Oil Well,St. Albert,Crude Oil,0.4,m3
5/2/2003,Equipment Failure,Oil/Bitumen Satellite,ST. ALBERT,Crude Oil,4,m3
4/13/2006,Equipment Failure,Oil/Bitumen Satellite,St. Albert,Gas Production (Raw),0.1,103m3
6/23/2012,Operator Error,Oil Well,St. Albert,Crude Oil,6.9,m3
7/27/2009,Equipment Failure,Oil Well,St. Albert,Crude Oil,2,m3
3/13/2012,Operator Error,Multiphase Pipeline,St. Albert,Crude Oil,3.5,m3
11/23/2007,Equipment Failure,Service Well,St. Albert,Salt/Produced Water,30,m3
12/12/2007,Operator Error,Service Well,St. Albert,Acid Gas,0.1,103m3
3/22/2012,Operator Error,Oil Well,St. Albert,Crude Oil,0.2,m3
12/3/2012,Equipment Failure,Multiphase Pipeline,St. Albert,Gas Production (Marketable),0.1,103m3
5/11/2004,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.5,m3
4/27/2007,Equipment Failure,Multiphase Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
11/15/2005,Equipment Failure,Oil Well,St. Albert,Crude Oil,1.5,m3
10/12/2003,Equipment Failure,Oil/Bitumen Satellite,GRANDE PRAIRIE,Salt/Produced Water,67,m3
1/3/2007,Equipment Failure,Multiphase Pipeline,Grande Prairie,Crude Oil,0.3,m3
2/4/2006,Equipment Failure,Multiphase Pipeline,Grande Prairie,Salt/Produced Water,105,m3
7/5/2009,Equipment Failure,Oil/Bitumen Satellite,Grande Prairie,Crude Oil,0.4,m3
12/20/2010,Equipment Failure,Oil/Bitumen Satellite,Grande Prairie,Salt/Produced Water,5,m3
6/10/2008,Operator Error,Suspended Well,Grande Prairie,Salt/Produced Water,2,m3
8/6/2012,Equipment Failure,Multiphase Pipeline,Grande Prairie,Crude Oil,0.2,m3
5/26/2007,Equipment Failure,Oil/Bitumen Satellite,Grande Prairie,Salt/Produced Water,12,m3
8/14/2005,Equipment Failure,Water Pipeline,Grande Prairie,Salt/Produced Water,23,m3
5/19/2006,Equipment Failure,Multiphase Pipeline,Grande Prairie,Salt/Produced Water,0.1,m3
6/23/2011,Operator Error,Crude Bitumen Group Batte,Grande Prairie,Crude Oil,0.1,m3
March 09 2004,Operator Error,Multiphase Pipeline,ST. ALBERT,,,
1/21/2006,Equipment Failure,Natural Gas Pipeline,Grande Prairie,Fresh Water,800,m3
5/20/2007,Operator Error,Gas Well,Grande Prairie,Process Water,0.1,m3
12/10/2008,Equipment Failure,Natural Gas Pipeline,Grande Prairie,Gas Production (Raw),1,103m3
8/22/2004,Equipment Failure,Gas Well,GRANDE PRAIRIE,Salt/Produced Water,23,m3
1/26/2013,Equipment Failure,Gas Well,Grande Prairie,Crude Oil,0.4,m3
12/21/2010,Equipment Failure,Suspended Well,Grande Prairie,Crude Oil,8.8,m3
7/5/2006,Equipment Failure,Crude Oil Single Battery,Grande Prairie,Crude Oil,2.5,m3
December 21 2010,Operator Error,Other Pipeline,Grande Prairie,,,
12/18/2009,Equipment Failure,Gas Well,Grande Prairie,Salt/Produced Water,4,m3
3/21/2011,Operator Error,Other Injection/Disposal,Grande Prairie,Process Water,7,m3
5/14/2008,Equipment Failure,Natural Gas Pipeline,Grande Prairie,Condensate,1,m3
4/20/2012,Equipment Failure,Natural Gas Pipeline,Grande Prairie,Gas Production (Marketable),2,103m3
3/10/2004,Operator Error,Oil Well,GRANDE PRAIRIE,Crude Oil,0.2,m3
6/2/2004,Equipment Failure,Gas Single Battery,GRANDE PRAIRIE,Gas Production (Raw),0.2,103m3
1/29/2008,Equipment Failure,Sour Gas Pipeline,Grande Prairie,Salt/Produced Water,3,m3
2/17/2009,Equipment Failure,Sour Gas Pipeline,Grande Prairie,Gas Production (Raw),0.1,103m3
10/27/2008,Equipment Failure,Gas Well,Grande Prairie,Frac Oil,1,m3
6/22/2010,Operator Error,Sour Gas Pipeline,Grande Prairie,Gas Production (Raw),1,103m3
8/20/2004,Operator Error,Drilling Well,GRANDE PRAIRIE,Drilling Mud (HC Based),0.1,m3
12/16/2009,Operator Error,Suspended Well,Grande Prairie,Frac Water,0.1,m3
3/18/2007,Operator Error,Gas Plant Straddle,Grande Prairie,Gas Production (Raw),0.1,103m3
10/24/2003,Equipment Failure,Suspended Well,GRANDE PRAIRIE,Gas Production (Raw),1.5,103m3
12/23/2009,Equipment Failure,Natural Gas Pipeline,Grande Prairie,Gas Production (Raw),0.1,103m3
12/8/2007,Equipment Failure,Drilling Well,Grande Prairie,Fresh Water,70,m3
4/21/2003,Operator Error,Natural Gas Pipeline,GRANDE PRAIRIE,Condensate,2,m3
11/24/2003,Equipment Failure,Suspended Well,GRANDE PRAIRIE,Frac Oil,0.3,m3
12/12/2003,Equipment Failure,Gas Well,BONNYVILLE,Gas Production (Raw),60,103m3
3/1/2012,Operator Error,Compressor Station,Bonnyville,Salt/Produced Water,10,m3
3/3/2003,Equipment Failure,Gas Well,Bonnyville,Gas Production (Raw),2900,103m3
4/30/2006,Equipment Failure,Gas Well,Bonnyville,Gas Production (Raw),6,103m3
3/24/2006,Operator Error,Compressor Station,Bonnyville,Salt/Produced Water,23,m3
11/8/2003,Equipment Failure,Compressor Station,BONNYVILLE,Salt/Produced Water,5,m3
11/9/2011,Equipment Failure,Natural Gas Pipeline,Bonnyville,Gas Production (Raw),1,103m3
9/22/2005,Equipment Failure,Compressor Station,Bonnyville,Salt/Produced Water,20,m3
8/6/2009,Equipment Failure,Water Pipeline,St. Albert,Salt/Produced Water,2,m3
2/18/2009,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Marketable),0.1,103m3
6/28/2008,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
6/13/2003,Equipment Failure,Natural Gas Pipeline,ST. ALBERT,Gas Production (Raw),85,103m3
7/21/2009,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
3/27/2007,Equipment Failure,Suspended Well,St. Albert,Crude Oil,0.1,m3
7/19/2004,Equipment Failure,Natural Gas Pipeline,ST. ALBERT,Gas Production (Raw),1,103m3
10/5/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),1,103m3
12/18/2006,Equipment Failure,Natural Gas Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
5/13/2003,Equipment Failure,Abandoned Well,ST. ALBERT,Crude Oil,1,m3
10/7/2006,Operator Error,Gas Well,St. Albert,Salt/Produced Water,15,m3
5/9/2007,Equipment Failure,Multiphase Pipeline,St. Albert,Salt/Produced Water,0.5,m3
8/18/2007,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,2,m3
3/12/2004,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.1,m3
9/15/2005,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.5,m3
1/22/2003,Equipment Failure,Multiphase Pipeline,ST. ALBERT,Crude Oil,0.5,m3
10/7/2006,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,1,m3
6/5/2007,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,1,m3
6/5/2004,Equipment Failure,Service Well,ST. ALBERT,Crude Oil,5,m3
3/28/2008,Equipment Failure,Multiphase Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
11/30/2006,Equipment Failure,Multiphase Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
11/11/2009,Equipment Failure,Multiphase Pipeline,St. Albert,Salt/Produced Water,0.3,m3
10/24/2004,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.1,m3
3/10/2009,Equipment Failure,Multiphase Pipeline,St. Albert,Fresh Water,0.4,m3
5/3/2010,Equipment Failure,Water Pipeline,St. Albert,Fresh Water,15,m3
8/17/2007,Equipment Failure,Natural Gas Pipeline,St. Albert,Fresh Water,0.1,m3
6/11/2008,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.1,m3
5/9/2005,Equipment Failure,Water Pipeline,St. Albert,Fresh Water,100,m3
4/29/2003,Equipment Failure,Multiphase Pipeline,ST. ALBERT,Crude Oil,0.1,m3
5/12/2007,Equipment Failure,Multiphase Pipeline,St. Albert,Salt/Produced Water,1.8,m3
6/9/2008,Equipment Failure,Multiphase Pipeline,St. Albert,Gas Production (Raw),0.1,103m3
5/24/2010,Equipment Failure,Multiphase Pipeline,St. Albert,Crude Oil,0.1,m3
7/27/2010,Operator Error,Unknown,St. Albert,Crude Oil,0.2,m3
1/16/2010,Equipment Failure,Service Well,St. Albert,Fresh Water,7.5,m3
6/11/2007,Equipment Failure,Oil Well,St. Albert,Salt/Produced Water,1.5,m3
11/10/2004,Equipment Failure,Service Well,Grande Prairie,Salt/Produced Water,80,m3
6/1/2007,Equipment Failure,Service Well,Grande Prairie,Salt/Produced Water,6,m3
7/25/2003,Equipment Failure,Water Pipeline,GRANDE PRAIRIE,Fresh Water,1,m3
1/11/2004,Equipment Failure,Crude Oil Group Battery,GRANDE PRAIRIE,Salt/Produced Water,30,m3
9/30/2004,Equipment Failure,Water Pipeline,Grande Prairie,Fresh Water,0.1,m3
10/3/2004,Equipment Failure,Water Pipeline,Grande Prairie,Fresh Water,0.1,m3
9/22/2005,Equipment Failure,Water Pipeline,Grande Prairie,Salt/Produced Water,5,m3
11/25/2005,Equipment Failure,Water Pipeline,Grande Prairie,Salt/Produced Water,100,m3
11/1/2006,Equipment Failure,Crude Oil Group Battery,Grande Prairie,Salt/Produced Water,45,m3
3/27/2007,Equipment Failure,Water Pipeline,Grande Prairie,Salt/Produced Water,47,m3
1/13/2008,Equipment Failure,Crude Oil Group Battery,Grande Prairie,Crude Oil,40,m3
1/17/2008,Equipment Failure,Crude Oil Group Battery,Grande Prairie,Condensate,3,m3
8/28/2008,Equipment Failure,Crude Oil Group Battery,Grande Prairie,Salt/Produced Water,15,m3
9/12/2008,Equipment Failure,Crude Oil Group Battery,Grande Prairie,Salt/Produced Water,3,m3
1/5/2009,Equipment Failure,Crude Oil Group Battery,Grande Prairie,Salt/Produced Water,3,m3
4/6/2012,Equipment Failure,Water Pipeline,Grande Prairie,Salt/Produced Water,7,m3
5/24/2012,Equipment Failure,Crude Oil Group Battery,Grande Prairie,Salt/Produced Water,8,m3
6/22/2005,Equipment Failure,Water Pipeline,Grande Prairie,Crude Oil,0.1,m3
6/2/2006,Equipment Failure,Water Pipeline,Grande Prairie,Salt/Produced Water,25,m3
6/10/2003,Equipment Failure,Water Pipeline,GRANDE PRAIRIE,Fresh Water,0.1,m3
5/31/2003,Equipment Failure,Water Pipeline,GRANDE PRAIRIE,Fresh Water,8,m3
6/14/2009,Equipment Failure,Water Pipeline,Grande Prairie,Process Water,0.5,m3
9/14/2004,Equipment Failure,Water Pipeline,Grande Prairie,Fresh Water,0.2,m3
8/12/2004,Equipment Failure,Multiphase Pipeline,Grande Prairie,Salt/Produced Water,24,m3
10/2/2004,Operator Error,Multiphase Pipeline,Grande Prairie,Crude Oil,20,m3
1/20/2006,Equipment Failure,Multiphase Pipeline,Grande Prairie,Crude Oil,8,m3
6/30/2011,Equipment Failure,Suspended Well,Grande Prairie,Crude Oil,0.1,m3
1/31/2013,Equipment Failure,Service Well,Grande Prairie,Salt/Produced Water,3,m3
5/12/2004,Equipment Failure,Multiphase Pipeline,GRANDE PRAIRIE,Crude Oil,1,m3
6/6/2003,Equipment Failure,Multiphase Pipeline,Grande Prairie,Crude Oil,4,m3
6/11/2003,Equipment Failure,Multiphase Pipeline,GRANDE PRAIRIE,Fresh Water,0.1,m3
3/30/2006,Equipment Failure,Oil Well,Grande Prairie,Crude Oil,3,m3
11/15/2010,Equipment Failure,Service Well,Grande Prairie,Salt/Produced Water,4,m3
12/26/2012,Equipment Failure,Oil Well,Grande Prairie,Crude Oil,5,m3
6/23/2004,Equipment Failure,Multiphase Pipeline,GRANDE PRAIRIE,Crude Oil,0.5,m3
8/13/2005,Equipment Failure,Natural Gas Pipeline,Grande Prairie,Gas Production (Raw),0.1,103m3
8/7/2007,Operator Error,Multiphase Pipeline,Grande Prairie,Crude Oil,0.1,m3
5/4/2006,Operator Error,Gas Plant Sweet,Grande Prairie,Crude Oil,0.5,m3
3/23/2012,Equipment Failure,Multiphase Pipeline,Grande Prairie,Gas Production (Raw),10,103m3
11/8/2008,Equipment Failure,Gas Well,Grande Prairie,Gas Production (Raw),0.1,103m3
3/7/2009,Operator Error,Gas Single Battery,Grande Prairie,Crude Oil,0.1,m3
2/2/2009,Operator Error,Gas Single Battery,Grande Prairie,Gas Production (Raw),0,103m3
2/20/2012,Equipment Failure,Sour Gas Pipeline,Grande Prairie,Condensate,0.1,m3
4/11/2003,Operator Error,Unknown,GRANDE PRAIRIE,Fresh Water,20,m3
4/11/2003,Operator Error,Unknown,GRANDE PRAIRIE,Crude Oil,0.1,m3
7/13/2007,Equipment Failure,Unknown,Grande Prairie,Salt/Produced Water,1,m3
12/19/2012,Operator Error,Oil Well,Grande Prairie,Gas Production (Raw),0.1,103m3
10/22/2004,Equipment Failure,Gas Well,Grande Prairie,Gas Production (Raw),0.1,103m3
2/9/2005,Equipment Failure,Natural Gas Pipeline,Grande Prairie,Gas Production (Marketable),0.5,103m3
12/13/2005,Equipment Failure,Suspended Well,Grande Prairie,Gas Production (Raw),0.1,103m3
5/26/2006,Operator Error,Gas Single Battery,Grande Prairie,Condensate,0.4,m3
